"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"24","三重県","24201","津市","242010001000","北町津","34.722896","136.511804","3","1"
"24","三重県","24201","津市","242010002000","新立町津","34.722108","136.511628","3","1"
"24","三重県","24201","津市","242010003000","新東町塔世","34.721914","136.513431","3","1"
"24","三重県","24201","津市","242010004000","なぎさまち","34.712355","136.524466","3","1"
"24","三重県","24201","津市","242010005000","東町津","34.722073","136.512223","3","1"
"24","三重県","24201","津市","242010006000","万町津","34.724604","136.511502","3","1"
"24","三重県","24201","津市","242010007000","野崎垣内岩田","34.707797","136.501268","3","1"
"24","三重県","24201","津市","242010008000","八幡町津","34.698856","136.512124","3","1"
"24","三重県","24201","津市","242010009000","八幡町藤方","34.697362","136.513845","3","1"
"24","三重県","24201","津市","242010010000","あのつ台五丁目","34.794750","136.502245","3","1"
"24","三重県","24201","津市","242010011000","久居一色町","34.686826","136.402477","3","1"
"24","三重県","24201","津市","242010012000","中村町","34.678283","136.403230","3","1"
"24","三重県","24201","津市","242010013000","大鳥町","34.690817","136.393905","3","1"
"24","三重県","24201","津市","242010014001","久居緑が丘町一丁目","34.691723","136.406085","3","3"
"24","三重県","24201","津市","242010014002","久居緑が丘町二丁目","34.696432","136.404030","3","3"
"24","三重県","24201","津市","242010015000","榊原町","34.704541","136.345617","3","1"
"24","三重県","24201","津市","242010016000","芸濃町小野平","34.791843","136.403535","3","1"
"24","三重県","24201","津市","242010017000","芸濃町河内","34.802990","136.366100","3","1"
"24","三重県","24201","津市","242010018000","美里町五百野","34.712847","136.398528","3","1"
"24","三重県","24201","津市","242010019000","美里町足坂","34.718956","136.390982","3","1"
"24","三重県","24201","津市","242010020000","美里町三郷","34.724986","136.383570","3","1"
"24","三重県","24201","津市","242010021000","美里町南長野","34.730514","136.367719","3","1"
"24","三重県","24201","津市","242010022000","美里町北長野","34.743184","136.363066","3","1"
"24","三重県","24201","津市","242010023000","美里町平木","34.754587","136.354654","3","1"
"24","三重県","24201","津市","242010024000","美里町桂畑","34.736295","136.350314","3","1"
"24","三重県","24201","津市","242010025000","美里町家所","34.732192","136.408857","3","1"
"24","三重県","24201","津市","242010026000","美里町穴倉","34.743220","136.389765","3","1"
"24","三重県","24201","津市","242010027000","美里町高座原","34.755144","136.396117","3","1"
"24","三重県","24201","津市","242010028000","美里町日南田","34.745411","136.414528","3","1"
"24","三重県","24201","津市","242010029000","美里町船山","34.757402","136.398553","3","1"
"24","三重県","24201","津市","242010030000","一志町井生","34.646355","136.385553","3","1"
"24","三重県","24201","津市","242010031000","一志町石橋","34.659223","136.407227","3","1"
"24","三重県","24201","津市","242010032000","一志町波瀬","34.622315","136.388676","3","1"
"24","三重県","24201","津市","242010033000","白山町南家城","34.623470","136.319734","3","1"
"24","三重県","24201","津市","242010034000","白山町北家城","34.630388","136.329969","3","1"
"24","三重県","24201","津市","242010035000","白山町藤","34.630329","136.308707","3","1"
"24","三重県","24201","津市","242010036000","白山町二俣","34.617815","136.300118","3","1"
"24","三重県","24201","津市","242010037000","白山町真見","34.616829","136.316400","3","1"
"24","三重県","24201","津市","242010038000","白山町城立","34.625034","136.284310","3","1"
"24","三重県","24201","津市","242010039000","白山町小杉","34.631647","136.274299","3","1"
"24","三重県","24201","津市","242010040000","白山町大原","34.640409","136.264564","3","1"
"24","三重県","24201","津市","242010041000","白山町福田山","34.613210","136.272863","3","1"
"24","三重県","24201","津市","242010042000","白山町川口","34.641309","136.347877","3","1"
"24","三重県","24201","津市","242010043000","白山町二本木","34.663493","136.367131","3","1"
"24","三重県","24201","津市","242010044000","白山町岡","34.663716","136.355204","3","1"
"24","三重県","24201","津市","242010045000","白山町三ヶ野","34.676905","136.378875","3","1"
"24","三重県","24201","津市","242010046000","白山町佐田","34.676207","136.345439","3","1"
"24","三重県","24201","津市","242010047000","白山町中ノ村","34.667087","136.342667","3","1"
"24","三重県","24201","津市","242010048000","白山町南出","34.661134","136.341782","3","1"
"24","三重県","24201","津市","242010049000","白山町上ノ村","34.668836","136.331468","3","1"
"24","三重県","24201","津市","242010050000","白山町垣内","34.668880","136.311472","3","1"
"24","三重県","24201","津市","242010051000","白山町八対野","34.656705","136.318258","3","1"
"24","三重県","24201","津市","242010052000","白山町稲垣","34.653610","136.328095","3","1"
"24","三重県","24201","津市","242010053000","白山町古市","34.651772","136.341779","3","1"
"24","三重県","24201","津市","242010054000","白山町山田野","34.638732","136.315299","3","1"
"24","三重県","24201","津市","242010055000","白山町伊勢見","34.652934","136.266627","3","1"
"24","三重県","24201","津市","242010056000","美杉町竹原","34.594362","136.304765","3","1"
"24","三重県","24201","津市","242010057000","美杉町八手俣","34.585110","136.330793","3","1"
