"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"23","愛知県","23101","名古屋市千種区","231010001000","猪高町","35.185649","136.967410","3","1"
"23","愛知県","23101","名古屋市千種区","231010002001","城山新町一丁目","35.173186","136.957627","3","3"
"23","愛知県","23101","名古屋市千種区","231010002002","城山新町二丁目","35.172511","136.959908","2","3"
"23","愛知県","23101","名古屋市千種区","231010003001","園山町一丁目","35.159327","136.967517","2","3"
"23","愛知県","23101","名古屋市千種区","231010003002","園山町二丁目","35.157488","136.970084","2","3"
"23","愛知県","23101","名古屋市千種区","231010003003","園山町三丁目","35.156490","136.968022","3","3"
"23","愛知県","23101","名古屋市千種区","231010004000","高峯町","35.152968","136.966946","3","1"
"23","愛知県","23101","名古屋市千種区","231010005000","千種町","35.158855","136.932635","3","1"
"23","愛知県","23101","名古屋市千種区","231010006007","千種本町七丁目","35.159700","136.933598","3","3"
"23","愛知県","23101","名古屋市千種区","231010007000","千種通","35.162514","136.936117","3","1"
"23","愛知県","23101","名古屋市千種区","231010009001","花田町一丁目","35.159385","136.921696","3","3"
"23","愛知県","23101","名古屋市千種区","231010010000","花田町","35.159375","136.922598","3","1"
"23","愛知県","23101","名古屋市千種区","231010011000","不老町","35.156297","136.964649","3","1"
"23","愛知県","23101","名古屋市千種区","231010012003","平和が丘三丁目","35.168726","136.989025","3","3"
"23","愛知県","23101","名古屋市千種区","231010013001","平和公園一丁目","35.174389","136.975839","3","3"
"23","愛知県","23101","名古屋市千種区","231010013002","平和公園二丁目","35.173429","136.974139","2","3"
"23","愛知県","23101","名古屋市千種区","231010013003","平和公園三丁目","35.170273","136.979236","2","3"
"23","愛知県","23101","名古屋市千種区","231010014000","八雲町","35.152742","136.963901","3","1"
"23","愛知県","23101","名古屋市千種区","231010015001","山手通一丁目","35.153175","136.965766","3","3"
"23","愛知県","23101","名古屋市千種区","231010016005","青柳町五丁目","35.161681","136.938740","2","3"
"23","愛知県","23101","名古屋市千種区","231010016006","青柳町六丁目","35.159869","136.938770","2","3"
"23","愛知県","23101","名古屋市千種区","231010016007","青柳町七丁目","35.156933","136.938085","2","3"
"23","愛知県","23101","名古屋市千種区","231010017001","赤坂町一丁目","35.182618","136.961556","2","3"
"23","愛知県","23101","名古屋市千種区","231010017002","赤坂町二丁目","35.182002","136.958872","2","3"
"23","愛知県","23101","名古屋市千種区","231010017003","赤坂町三丁目","35.181436","136.959292","2","3"
"23","愛知県","23101","名古屋市千種区","231010017004","赤坂町四丁目","35.181140","136.958696","2","3"
"23","愛知県","23101","名古屋市千種区","231010017005","赤坂町五丁目","35.179774","136.958778","2","3"
"23","愛知県","23101","名古屋市千種区","231010017006","赤坂町六丁目","35.178578","136.957604","2","3"
"23","愛知県","23101","名古屋市千種区","231010017007","赤坂町七丁目","35.177166","136.956651","2","3"
"23","愛知県","23101","名古屋市千種区","231010018001","揚羽町一丁目","35.183827","136.964267","2","3"
"23","愛知県","23101","名古屋市千種区","231010018002","揚羽町二丁目","35.182344","136.966214","2","3"
"23","愛知県","23101","名古屋市千種区","231010019001","朝岡町一丁目","35.162693","136.964843","2","3"
"23","愛知県","23101","名古屋市千種区","231010019002","朝岡町二丁目","35.160876","136.965543","2","3"
